광역시도,시군구,업종대분류,업종중분류,1년미만,1~2년,2~3년,3~5년,5년 이상,
충청남도,아산시,음식,양식,23.0,17.0,13.0,45.0,44.0,
충청남도,아산시,음식,기타음식업,32.0,20.0,46.0,165.0,349.0,
충청남도,아산시,음식,커피점/카페,124.0,76.0,53.0,127.0,154.0,
충청남도,아산시,음식,패스트푸드,40.0,28.0,24.0,52.0,59.0,
충청남도,아산시,음식,닭/오리요리,65.0,37.0,49.0,110.0,193.0,
충청남도,아산시,음식,분식,112.0,51.0,63.0,135.0,165.0,
충청남도,아산시,음식,음식배달서비스,3.0,3.0,1.0,2.0,12.0,
충청남도,아산시,음식,별식/퓨전요리,37.0,8.0,14.0,26.0,46.0,
충청남도,아산시,음식,유흥주점,120.0,83.0,76.0,328.0,307.0,
충청남도,아산시,음식,부페,21.0,9.0,5.0,4.0,8.0,
충청남도,아산시,음식,한식,447.0,265.0,283.0,707.0,860.0,
충청남도,아산시,음식,중식,39.0,18.0,22.0,40.0,57.0,
충청남도,아산시,학문/교육,특수교육기관,0.0,0.0,0.0,3.0,5.0,
충청남도,아산시,학문/교육,학원-창업취업취미,1.0,0.0,0.0,0.0,5.0,
충청남도,아산시,학문/교육,학교,0.0,2.0,3.0,5.0,94.0,
충청남도,아산시,학문/교육,유아교육,4.0,4.0,12.0,36.0,224.0,
충청남도,아산시,학문/교육,기타교육기관,0.0,0.0,2.0,10.0,19.0,
충청남도,아산시,학문/교육,학원-예능취미체육,12.0,2.0,16.0,9.0,32.0,
충청남도,아산시,학문/교육,연구소,1.0,0.0,5.0,1.0,5.0,
충청남도,아산시,학문/교육,학원-어학,11.0,2.0,9.0,55.0,24.0,
충청남도,아산시,학문/교육,학원-자격/국가고시,5.0,1.0,1.0,3.0,7.0,
충청남도,아산시,학문/교육,학원-보습교습입시,4.0,8.0,9.0,100.0,28.0,
충청남도,아산시,학문/교육,도서관/독서실,0.0,0.0,1.0,6.0,11.0,
충청남도,아산시,학문/교육,학원-음악미술무용,8.0,4.0,16.0,37.0,44.0,
충청남도,아산시,학문/교육,학원-컴퓨터,0.0,0.0,1.0,3.0,2.0,
충청남도,아산시,학문/교육,학원기타,13.0,7.0,23.0,156.0,55.0,
충청남도,아산시,학문/교육,학문교육기타,0.0,1.0,1.0,8.0,7.0,
충청남도,서산시,관광/여가/오락,스포츠/운동,1.0,1.0,0.0,0.0,0.0,
충청남도,서산시,관광/여가/오락,무도/유흥/가무,4.0,4.0,3.0,31.0,38.0,
충청남도,서산시,관광/여가/오락,놀이/여가/취미,0.0,0.0,0.0,1.0,4.0,
충청남도,서산시,관광/여가/오락,PC/오락/당구/볼링등,4.0,3.0,6.0,47.0,18.0,
충청남도,서산시,관광/여가/오락,경마/경륜/성인오락,0.0,0.0,0.0,1.0,0.0,
충청남도,서산시,관광/여가/오락,전시/관람,0.0,0.0,0.0,3.0,8.0,
충청남도,서산시,관광/여가/오락,연극/영화/극장,0.0,0.0,1.0,0.0,2.0,
충청남도,서산시,관광/여가/오락,요가/단전/마사지,0.0,2.0,2.0,19.0,5.0,
충청남도,서산시,부동산,평가/개발/관리,0.0,0.0,0.0,3.0,11.0,
충청남도,서산시,부동산,부동산중개,8.0,2.0,8.0,87.0,77.0,
충청남도,서산시,부동산,부동산관련서비스,0.0,0.0,0.0,0.0,56.0,
충청남도,서산시,부동산,부동산임대,0.0,0.0,2.0,4.0,6.0,
충청남도,서산시,부동산,분양,0.0,0.0,5.0,1.0,2.0,
충청남도,서산시,생활서비스,물품기기대여,0.0,0.0,2.0,8.0,9.0,
충청남도,서산시,생활서비스,이/미용/건강,54.0,43.0,44.0,201.0,231.0,
충청남도,서산시,생활서비스,대행업,0.0,1.0,0.0,1.0,3.0,
충청남도,서산시,생활서비스,광고/인쇄,0.0,1.0,0.0,6.0,25.0,
충청남도,서산시,생활서비스,대중목욕탕/휴게,1.0,0.0,1.0,5.0,12.0,
충청남도,서산시,생활서비스,세탁/가사서비스,16.0,4.0,5.0,54.0,91.0,
충청남도,서산시,생활서비스,인력/고용/용역알선,0.0,0.0,3.0,8.0,10.0,
충청남도,서산시,생활서비스,사진,0.0,0.0,0.0,5.0,10.0,
충청남도,서산시,생활서비스,운송/배달/택배,6.0,10.0,10.0,28.0,58.0,
충청남도,서산시,생활서비스,장례/묘지,3.0,0.0,0.0,3.0,5.0,
충청남도,서산시,생활서비스,행사/이벤트,0.0,0.0,0.0,4.0,2.0,
충청남도,서산시,생활서비스,개인/가정용품수리,9.0,2.0,1.0,18.0,29.0,
충청남도,서산시,생활서비스,법무세무회계,5.0,0.0,5.0,30.0,53.0,
충청남도,서산시,생활서비스,주유소/충전소,0.0,2.0,6.0,40.0,36.0,
충청남도,서산시,생활서비스,예식/의례/관혼상제,4.0,0.0,0.0,8.0,7.0,
충청남도,서산시,생활서비스,개인서비스,1.0,0.0,0.0,1.0,6.0,
충청남도,서산시,생활서비스,자동차/이륜차,2.0,1.0,16.0,134.0,127.0,
충청남도,서산시,생활서비스,주택수리,2.0,2.0,1.0,11.0,18.0,
충청남도,서산시,생활서비스,기타서비스업,0.0,0.0,0.0,3.0,4.0,
충청남도,서산시,소매,가방/신발/액세서리,10.0,5.0,6.0,78.0,35.0,
충청남도,서산시,소매,운동/경기용품소매,6.0,1.0,9.0,53.0,32.0,
충청남도,서산시,소매,종교용품판매,0.0,0.0,0.0,0.0,1.0,
충청남도,서산시,소매,의약/의료품소매,2.0,0.0,4.0,7.0,7.0,
충청남도,서산시,소매,예술품/골동품/수석/분재,0.0,1.0,3.0,2.0,3.0,
충청남도,서산시,소매,자동차/자동차용품,3.0,3.0,8.0,39.0,51.0,
충청남도,서산시,소매,선물/팬시/기념품,6.0,2.0,6.0,67.0,34.0,
충청남도,서산시,소매,화장품소매,17.0,3.0,6.0,84.0,33.0,
충청남도,서산시,소매,의복의류,58.0,12.0,23.0,233.0,141.0,
충청남도,서산시,소매,사진/광학/정밀기기소매,13.0,1.0,2.0,57.0,23.0,
충청남도,서산시,소매,페인트/유리제품소매,5.0,0.0,0.0,4.0,13.0,
충청남도,서산시,소매,기타판매업,2.0,2.0,7.0,42.0,89.0,
충청남도,서산시,소매,유아용품,0.0,0.0,0.0,2.0,7.0,
충청남도,서산시,소매,사무/문구/컴퓨터,5.0,2.0,6.0,46.0,28.0,
충청남도,서산시,소매,중고품소매/교환,0.0,0.0,2.0,3.0,15.0,
충청남도,서산시,소매,가정/주방/인테리어,21.0,2.0,21.0,150.0,111.0,
충청남도,서산시,소매,철물/난방/건설자재소매,13.0,2.0,8.0,30.0,60.0,
충청남도,서산시,소매,취미/오락관련소매,0.0,2.0,2.0,8.0,6.0,
충청남도,서산시,소매,가전제품소매,10.0,1.0,3.0,21.0,19.0,
충청남도,서산시,소매,음/식료품소매,104.0,17.0,119.0,270.0,147.0,
충청남도,서산시,소매,애견/애완/동물,2.0,1.0,1.0,0.0,3.0,
충청남도,서산시,소매,종합소매점,171.0,49.0,40.0,235.0,131.0,
충청남도,서산시,소매,시계/귀금속소매,0.0,1.0,0.0,13.0,14.0,
충청남도,서산시,소매,건강/미용식품,10.0,6.0,4.0,35.0,61.0,
충청남도,서산시,소매,책/서적/도서,2.0,1.0,2.0,13.0,8.0,
충청남도,서산시,소매,가구소매,5.0,1.0,1.0,29.0,11.0,
충청남도,서산시,숙박,캠프/별장/펜션,1.0,2.0,2.0,11.0,12.0,
충청남도,서산시,숙박,유스호스텔,0.0,0.0,0.0,0.0,1.0,
충청남도,서산시,숙박,민박/하숙,0.0,2.0,0.0,5.0,7.0,
충청남도,서산시,숙박,모텔/여관/여인숙,10.0,7.0,7.0,28.0,88.0,
충청남도,서산시,숙박,호텔/콘도,7.0,6.0,0.0,2.0,1.0,
충청남도,서산시,스포츠,운영관리시설,1.0,1.0,0.0,1.0,4.0,
충청남도,서산시,스포츠,실내운동시설,2.0,5.0,1.0,21.0,15.0,
충청남도,서산시,스포츠,실외운동시설,0.0,1.0,2.0,1.0,12.0,
충청남도,서산시,음식,음식배달서비스,1.0,0.0,1.0,4.0,8.0,
충청남도,서산시,음식,부페,3.0,5.0,2.0,2.0,6.0,
충청남도,서산시,음식,일식/수산물,37.0,26.0,21.0,91.0,95.0,
충청남도,서산시,음식,제과제빵떡케익,22.0,8.0,9.0,35.0,61.0,
충청남도,서산시,음식,닭/오리요리,29.0,19.0,14.0,62.0,85.0,
충청남도,서산시,음식,커피점/카페,71.0,56.0,36.0,53.0,58.0,
충청남도,서산시,음식,중식,12.0,10.0,7.0,20.0,26.0,
충청남도,서산시,음식,패스트푸드,28.0,18.0,8.0,43.0,35.0,
충청남도,서산시,음식,유흥주점,47.0,51.0,54.0,131.0,175.0,
충청남도,서산시,음식,별식/퓨전요리,17.0,9.0,2.0,12.0,32.0,
충청남도,서산시,음식,한식,274.0,179.0,120.0,412.0,503.0,
충청남도,서산시,음식,양식,12.0,7.0,5.0,10.0,21.0,
충청남도,서산시,음식,기타음식업,5.0,8.0,15.0,40.0,145.0,
충청남도,서산시,음식,분식,46.0,29.0,29.0,72.0,102.0,
충청남도,서산시,학문/교육,학원-보습교습입시,4.0,2.0,5.0,78.0,36.0,
충청남도,서산시,학문/교육,도서관/독서실,1.0,0.0,0.0,12.0,16.0,
충청남도,서산시,학문/교육,학원기타,6.0,3.0,4.0,61.0,41.0,
충청남도,서산시,학문/교육,학원-컴퓨터,0.0,0.0,0.0,0.0,2.0,
충청남도,서산시,학문/교육,학문교육기타,0.0,1.0,0.0,10.0,4.0,
충청남도,서산시,학문/교육,학교,2.0,1.0,2.0,1.0,62.0,
충청남도,서산시,학문/교육,특수교육기관,0.0,0.0,0.0,0.0,1.0,
충청남도,서산시,학문/교육,학원-음악미술무용,3.0,2.0,2.0,36.0,30.0,
충청남도,서산시,학문/교육,유아교육,1.0,0.0,1.0,20.0,82.0,
충청남도,서산시,학문/교육,학원-예능취미체육,2.0,1.0,2.0,12.0,17.0,
충청남도,서산시,학문/교육,학원-어학,5.0,2.0,3.0,64.0,22.0,
충청남도,서산시,학문/교육,학원-자격/국가고시,1.0,0.0,1.0,3.0,3.0,
충청남도,서산시,학문/교육,연구소,1.0,0.0,1.0,0.0,1.0,
충청남도,서산시,학문/교육,기타교육기관,0.0,0.0,2.0,4.0,6.0,
충청남도,서산시,학문/교육,학원-창업취업취미,0.0,1.0,0.0,1.0,2.0,
충청남도,논산시,관광/여가/오락,전시/관람,0.0,0.0,0.0,1.0,12.0,
충청남도,논산시,관광/여가/오락,요가/단전/마사지,0.0,1.0,0.0,3.0,0.0,
충청남도,논산시,관광/여가/오락,PC/오락/당구/볼링등,4.0,3.0,5.0,20.0,15.0,
충청남도,논산시,관광/여가/오락,무도/유흥/가무,2.0,1.0,1.0,31.0,37.0,
충청남도,논산시,관광/여가/오락,경마/경륜/성인오락,0.0,0.0,0.0,1.0,1.0,
충청남도,논산시,관광/여가/오락,스포츠/운동,0.0,0.0,0.0,0.0,1.0,
충청남도,논산시,관광/여가/오락,놀이/여가/취미,0.0,1.0,1.0,0.0,15.0,
충청남도,논산시,관광/여가/오락,연극/영화/극장,0.0,1.0,1.0,6.0,3.0,
충청남도,논산시,부동산,분양,0.0,0.0,2.0,0.0,3.0,
충청남도,논산시,부동산,부동산관련서비스,0.0,0.0,1.0,2.0,40.0,
충청남도,논산시,부동산,평가/개발/관리,0.0,0.0,0.0,0.0,2.0,
충청남도,논산시,부동산,부동산임대,0.0,0.0,1.0,1.0,6.0,
충청남도,논산시,부동산,부동산중개,12.0,0.0,4.0,17.0,55.0,
충청남도,논산시,생활서비스,사진,1.0,3.0,1.0,5.0,9.0,
충청남도,논산시,생활서비스,자동차/이륜차,2.0,1.0,10.0,83.0,110.0,
충청남도,논산시,생활서비스,행사/이벤트,0.0,0.0,0.0,0.0,3.0,
충청남도,논산시,생활서비스,예식/의례/관혼상제,4.0,0.0,1.0,0.0,6.0,
충청남도,논산시,생활서비스,이/미용/건강,54.0,37.0,27.0,117.0,281.0,
충청남도,논산시,생활서비스,개인/가정용품수리,14.0,1.0,2.0,11.0,38.0,
충청남도,논산시,생활서비스,대행업,1.0,0.0,0.0,1.0,3.0,
충청남도,논산시,생활서비스,기타서비스업,0.0,0.0,0.0,1.0,4.0,
충청남도,논산시,생활서비스,세탁/가사서비스,20.0,10.0,6.0,26.0,92.0,
충청남도,논산시,생활서비스,개인서비스,0.0,0.0,2.0,1.0,3.0,
충청남도,논산시,생활서비스,장례/묘지,2.0,0.0,1.0,1.0,9.0,
충청남도,논산시,생활서비스,광고/인쇄,1.0,0.0,1.0,8.0,43.0,
충청남도,논산시,생활서비스,주택수리,5.0,0.0,1.0,2.0,31.0,
충청남도,논산시,생활서비스,물품기기대여,1.0,1.0,3.0,6.0,13.0,
충청남도,논산시,생활서비스,대중목욕탕/휴게,9.0,1.0,1.0,7.0,15.0,
충청남도,논산시,생활서비스,인력/고용/용역알선,3.0,0.0,0.0,4.0,16.0,
충청남도,논산시,생활서비스,주유소/충전소,1.0,2.0,6.0,14.0,38.0,
충청남도,논산시,생활서비스,법무세무회계,1.0,0.0,2.0,5.0,27.0,
충청남도,논산시,생활서비스,운송/배달/택배,6.0,4.0,4.0,9.0,68.0,
충청남도,논산시,소매,가방/신발/액세서리,5.0,2.0,16.0,107.0,31.0,
충청남도,논산시,소매,의복의류,14.0,4.0,15.0,183.0,111.0,
충청남도,논산시,소매,음/식료품소매,70.0,17.0,104.0,275.0,216.0,
충청남도,논산시,소매,페인트/유리제품소매,1.0,0.0,1.0,2.0,11.0,
충청남도,논산시,소매,유아용품,0.0,1.0,1.0,1.0,1.0,
충청남도,논산시,소매,사무/문구/컴퓨터,5.0,0.0,2.0,37.0,32.0,
충청남도,논산시,소매,선물/팬시/기념품,4.0,1.0,6.0,49.0,38.0,
충청남도,논산시,소매,기타판매업,5.0,3.0,8.0,56.0,132.0,
충청남도,논산시,소매,사진/광학/정밀기기소매,17.0,2.0,6.0,37.0,31.0,
충청남도,논산시,소매,가정/주방/인테리어,25.0,5.0,27.0,159.0,94.0,
충청남도,논산시,소매,의약/의료품소매,1.0,0.0,0.0,8.0,9.0,
충청남도,논산시,소매,자동차/자동차용품,0.0,1.0,8.0,28.0,61.0,
충청남도,논산시,소매,가전제품소매,11.0,1.0,2.0,15.0,15.0,
충청남도,논산시,소매,종합소매점,164.0,38.0,30.0,151.0,137.0,
충청남도,논산시,소매,화장품소매,7.0,3.0,3.0,37.0,32.0,
충청남도,논산시,소매,종교용품판매,0.0,0.0,0.0,1.0,1.0,
충청남도,논산시,소매,책/서적/도서,0.0,1.0,0.0,6.0,11.0,
충청남도,논산시,소매,예술품/골동품/수석/분재,2.0,1.0,1.0,1.0,7.0,
충청남도,논산시,소매,애견/애완/동물,0.0,0.0,1.0,1.0,4.0,
충청남도,논산시,소매,가구소매,3.0,0.0,1.0,19.0,13.0,
충청남도,논산시,소매,취미/오락관련소매,0.0,0.0,1.0,2.0,7.0,
충청남도,논산시,소매,시계/귀금속소매,0.0,0.0,1.0,9.0,20.0,
충청남도,논산시,소매,건강/미용식품,12.0,4.0,7.0,49.0,71.0,
충청남도,논산시,소매,중고품소매/교환,1.0,3.0,2.0,6.0,43.0,
충청남도,논산시,소매,운동/경기용품소매,8.0,0.0,7.0,32.0,24.0,
충청남도,논산시,소매,철물/난방/건설자재소매,13.0,2.0,6.0,24.0,111.0,
충청남도,논산시,숙박,캠프/별장/펜션,4.0,9.0,7.0,38.0,1.0,
충청남도,논산시,숙박,민박/하숙,0.0,1.0,1.0,2.0,3.0,
충청남도,논산시,숙박,모텔/여관/여인숙,11.0,10.0,12.0,29.0,79.0,
충청남도,논산시,숙박,호텔/콘도,0.0,0.0,0.0,2.0,2.0,
충청남도,논산시,스포츠,운영관리시설,0.0,0.0,0.0,3.0,5.0,
충청남도,논산시,스포츠,실외운동시설,0.0,0.0,0.0,4.0,7.0,
충청남도,논산시,스포츠,실내운동시설,3.0,3.0,3.0,13.0,20.0,
충청남도,논산시,음식,분식,49.0,17.0,19.0,67.0,97.0,
충청남도,논산시,음식,기타음식업,2.0,4.0,14.0,35.0,160.0,
충청남도,논산시,음식,별식/퓨전요리,11.0,4.0,3.0,6.0,24.0,
충청남도,논산시,음식,중식,30.0,7.0,8.0,20.0,56.0,
충청남도,논산시,음식,일식/수산물,29.0,12.0,16.0,20.0,43.0,
충청남도,논산시,음식,제과제빵떡케익,11.0,12.0,4.0,34.0,71.0,
충청남도,논산시,음식,유흥주점,21.0,22.0,28.0,47.0,122.0,
충청남도,논산시,음식,부페,1.0,3.0,1.0,2.0,6.0,
충청남도,논산시,음식,패스트푸드,12.0,11.0,7.0,21.0,24.0,
충청남도,논산시,음식,닭/오리요리,26.0,16.0,15.0,42.0,79.0,
충청남도,논산시,음식,커피점/카페,43.0,17.0,20.0,46.0,98.0,
충청남도,논산시,음식,음식배달서비스,3.0,0.0,1.0,1.0,16.0,
충청남도,논산시,음식,양식,8.0,6.0,8.0,5.0,11.0,
충청남도,논산시,음식,한식,173.0,110.0,76.0,206.0,544.0,
충청남도,논산시,학문/교육,학문교육기타,0.0,0.0,0.0,3.0,1.0,
충청남도,논산시,학문/교육,유아교육,0.0,0.0,0.0,8.0,78.0,
충청남도,논산시,학문/교육,학원-컴퓨터,1.0,0.0,0.0,4.0,3.0,
충청남도,논산시,학문/교육,학원-창업취업취미,0.0,0.0,0.0,2.0,3.0,
충청남도,논산시,학문/교육,학원-보습교습입시,1.0,2.0,3.0,32.0,19.0,
충청남도,논산시,학문/교육,학원기타,1.0,1.0,4.0,36.0,20.0,
충청남도,논산시,학문/교육,학원-자격/국가고시,1.0,0.0,0.0,0.0,9.0,
충청남도,논산시,학문/교육,학원-어학,5.0,0.0,2.0,14.0,9.0,
충청남도,논산시,학문/교육,도서관/독서실,0.0,0.0,0.0,2.0,8.0,
충청남도,논산시,학문/교육,학원-음악미술무용,5.0,0.0,2.0,13.0,35.0,
충청남도,논산시,학문/교육,학원-예능취미체육,4.0,1.0,1.0,5.0,22.0,
충청남도,논산시,학문/교육,연구소,0.0,1.0,1.0,0.0,4.0,
충청남도,논산시,학문/교육,기타교육기관,0.0,0.0,1.0,4.0,8.0,
충청남도,논산시,학문/교육,학교,0.0,0.0,1.0,1.0,68.0,
충청남도,계룡시,관광/여가/오락,연극/영화/극장,0.0,0.0,0.0,2.0,1.0,
충청남도,계룡시,관광/여가/오락,무도/유흥/가무,4.0,0.0,1.0,2.0,8.0,
충청남도,계룡시,관광/여가/오락,PC/오락/당구/볼링등,1.0,0.0,2.0,2.0,1.0,
충청남도,계룡시,관광/여가/오락,놀이/여가/취미,1.0,0.0,0.0,1.0,4.0,
충청남도,계룡시,관광/여가/오락,전시/관람,2.0,0.0,0.0,0.0,2.0,
충청남도,계룡시,관광/여가/오락,요가/단전/마사지,1.0,0.0,1.0,2.0,0.0,
충청남도,계룡시,관광/여가/오락,스포츠/운동,0.0,0.0,0.0,1.0,1.0,
충청남도,계룡시,부동산,부동산중개,3.0,1.0,2.0,4.0,22.0,
충청남도,계룡시,부동산,부동산관련서비스,0.0,0.0,0.0,0.0,12.0,
충청남도,계룡시,부동산,평가/개발/관리,0.0,0.0,0.0,1.0,1.0,
충청남도,계룡시,부동산,부동산임대,0.0,0.0,0.0,2.0,5.0,
충청남도,계룡시,생활서비스,행사/이벤트,0.0,0.0,0.0,0.0,3.0,
충청남도,계룡시,생활서비스,대중목욕탕/휴게,0.0,0.0,0.0,0.0,2.0,
충청남도,계룡시,생활서비스,운송/배달/택배,1.0,0.0,1.0,2.0,19.0,
충청남도,계룡시,생활서비스,자동차/이륜차,1.0,0.0,2.0,21.0,14.0,
충청남도,계룡시,생활서비스,이/미용/건강,13.0,7.0,12.0,41.0,45.0,
충청남도,계룡시,생활서비스,물품기기대여,1.0,1.0,1.0,1.0,1.0,
충청남도,계룡시,생활서비스,개인/가정용품수리,2.0,0.0,5.0,0.0,7.0,
충청남도,계룡시,생활서비스,인력/고용/용역알선,0.0,0.0,0.0,0.0,2.0,
충청남도,계룡시,생활서비스,세탁/가사서비스,4.0,3.0,4.0,9.0,17.0,
충청남도,계룡시,생활서비스,장례/묘지,0.0,0.0,0.0,0.0,1.0,
충청남도,계룡시,생활서비스,주유소/충전소,0.0,0.0,0.0,4.0,1.0,
충청남도,계룡시,생활서비스,광고/인쇄,0.0,0.0,0.0,0.0,3.0,
충청남도,계룡시,생활서비스,사진,1.0,0.0,0.0,0.0,1.0,
충청남도,계룡시,생활서비스,기타서비스업,0.0,0.0,0.0,2.0,1.0,
충청남도,계룡시,생활서비스,법무세무회계,2.0,0.0,0.0,3.0,3.0,
충청남도,계룡시,생활서비스,주택수리,0.0,0.0,2.0,0.0,2.0,
충청남도,계룡시,소매,운동/경기용품소매,3.0,0.0,1.0,18.0,3.0,
충청남도,계룡시,소매,가정/주방/인테리어,3.0,0.0,6.0,24.0,12.0,
충청남도,계룡시,소매,중고품소매/교환,0.0,0.0,1.0,2.0,6.0,
충청남도,계룡시,소매,취미/오락관련소매,0.0,0.0,0.0,1.0,0.0,
충청남도,계룡시,소매,철물/난방/건설자재소매,3.0,0.0,0.0,3.0,10.0,
충청남도,계룡시,소매,가구소매,0.0,0.0,1.0,4.0,1.0,
충청남도,계룡시,소매,종합소매점,15.0,3.0,10.0,46.0,17.0,
충청남도,계룡시,소매,사진/광학/정밀기기소매,5.0,1.0,5.0,11.0,8.0,
충청남도,계룡시,소매,건강/미용식품,1.0,1.0,0.0,7.0,14.0,
충청남도,계룡시,소매,애견/애완/동물,0.0,2.0,0.0,0.0,0.0,
충청남도,계룡시,소매,가방/신발/액세서리,0.0,0.0,1.0,9.0,3.0,
충청남도,계룡시,소매,화장품소매,2.0,0.0,2.0,10.0,11.0,
충청남도,계룡시,소매,기타판매업,1.0,0.0,3.0,3.0,10.0,
충청남도,계룡시,소매,예술품/골동품/수석/분재,0.0,0.0,2.0,0.0,0.0,
충청남도,계룡시,소매,사무/문구/컴퓨터,2.0,0.0,3.0,9.0,11.0,
충청남도,계룡시,소매,책/서적/도서,0.0,0.0,0.0,6.0,1.0,
충청남도,계룡시,소매,유아용품,0.0,0.0,0.0,2.0,1.0,
충청남도,계룡시,소매,자동차/자동차용품,0.0,1.0,0.0,1.0,10.0,
충청남도,계룡시,소매,선물/팬시/기념품,0.0,0.0,2.0,10.0,5.0,
충청남도,계룡시,소매,의약/의료품소매,0.0,0.0,1.0,3.0,1.0,
충청남도,계룡시,소매,의복의류,7.0,1.0,12.0,49.0,14.0,
충청남도,계룡시,소매,음/식료품소매,4.0,1.0,7.0,30.0,13.0,
충청남도,계룡시,소매,가전제품소매,1.0,1.0,0.0,2.0,0.0,
충청남도,계룡시,소매,시계/귀금속소매,1.0,0.0,0.0,2.0,2.0,
충청남도,계룡시,숙박,호텔/콘도,2.0,1.0,0.0,0.0,0.0,
충청남도,계룡시,숙박,민박/하숙,0.0,0.0,0.0,1.0,1.0,
충청남도,계룡시,숙박,캠프/별장/펜션,,,,,,
충청남도,계룡시,숙박,모텔/여관/여인숙,2.0,2.0,2.0,7.0,15.0,
충청남도,계룡시,숙박,유스호스텔,0.0,0.0,0.0,0.0,1.0,
충청남도,계룡시,스포츠,운영관리시설,1.0,0.0,1.0,0.0,1.0,
충청남도,계룡시,스포츠,실내운동시설,3.0,0.0,4.0,6.0,8.0,
충청남도,계룡시,스포츠,실외운동시설,0.0,1.0,1.0,1.0,2.0,
충청남도,계룡시,음식,커피점/카페,10.0,8.0,8.0,12.0,9.0,
충청남도,계룡시,음식,한식,37.0,21.0,33.0,60.0,117.0,
충청남도,계룡시,음식,기타음식업,3.0,2.0,1.0,1.0,31.0,
충청남도,계룡시,음식,패스트푸드,5.0,3.0,3.0,2.0,13.0,
충청남도,계룡시,음식,일식/수산물,13.0,2.0,3.0,7.0,18.0,
충청남도,계룡시,음식,양식,1.0,1.0,3.0,8.0,8.0,
충청남도,계룡시,음식,제과제빵떡케익,2.0,4.0,4.0,8.0,11.0,
충청남도,계룡시,음식,분식,9.0,3.0,2.0,11.0,19.0,
충청남도,계룡시,음식,별식/퓨전요리,0.0,0.0,2.0,2.0,5.0,
충청남도,계룡시,음식,닭/오리요리,13.0,4.0,9.0,8.0,25.0,
충청남도,계룡시,음식,유흥주점,12.0,2.0,18.0,18.0,19.0,
충청남도,계룡시,음식,중식,3.0,1.0,0.0,4.0,8.0,
충청남도,계룡시,음식,부페,0.0,0.0,0.0,1.0,0.0,
충청남도,계룡시,학문/교육,학원기타,1.0,0.0,3.0,22.0,10.0,
충청남도,계룡시,학문/교육,학원-어학,6.0,2.0,5.0,20.0,7.0,
충청남도,계룡시,학문/교육,도서관/독서실,0.0,0.0,0.0,1.0,2.0,
충청남도,계룡시,학문/교육,학문교육기타,0.0,0.0,0.0,0.0,1.0,
충청남도,계룡시,학문/교육,기타교육기관,0.0,1.0,0.0,3.0,1.0,
충청남도,계룡시,학문/교육,학원-음악미술무용,8.0,1.0,3.0,2.0,10.0,
충청남도,계룡시,학문/교육,학원-창업취업취미,0.0,0.0,0.0,0.0,1.0,
충청남도,계룡시,학문/교육,유아교육,1.0,1.0,2.0,2.0,32.0,
충청남도,계룡시,학문/교육,학원-보습교습입시,2.0,1.0,3.0,21.0,6.0,
충청남도,계룡시,학문/교육,학원-예능취미체육,2.0,0.0,3.0,0.0,4.0,
충청남도,계룡시,학문/교육,학교,0.0,1.0,0.0,0.0,11.0,
충청남도,계룡시,학문/교육,연구소,0.0,0.0,1.0,1.0,2.0,
충청남도,계룡시,학문/교육,학원-자격/국가고시,1.0,0.0,0.0,0.0,2.0,
충청남도,당진시,관광/여가/오락,연극/영화/극장,0.0,0.0,0.0,3.0,4.0,
충청남도,당진시,관광/여가/오락,전시/관람,0.0,1.0,0.0,5.0,3.0,
충청남도,당진시,관광/여가/오락,요가/단전/마사지,1.0,0.0,1.0,28.0,7.0,
충청남도,당진시,관광/여가/오락,PC/오락/당구/볼링등,3.0,2.0,9.0,44.0,20.0,
충청남도,당진시,관광/여가/오락,경마/경륜/성인오락,0.0,0.0,0.0,5.0,1.0,
충청남도,당진시,관광/여가/오락,무도/유흥/가무,3.0,3.0,3.0,58.0,47.0,
충청남도,당진시,관광/여가/오락,놀이/여가/취미,0.0,0.0,3.0,3.0,10.0,
충청남도,당진시,부동산,부동산중개,18.0,5.0,16.0,66.0,140.0,
충청남도,당진시,부동산,분양,0.0,0.0,6.0,2.0,4.0,
충청남도,당진시,부동산,부동산관련서비스,0.0,0.0,0.0,1.0,45.0,
충청남도,당진시,부동산,부동산임대,1.0,0.0,3.0,5.0,12.0,
충청남도,당진시,부동산,평가/개발/관리,1.0,0.0,2.0,3.0,8.0,
충청남도,당진시,생활서비스,개인/가정용품수리,7.0,1.0,5.0,8.0,33.0,
충청남도,당진시,생활서비스,주유소/충전소,1.0,2.0,11.0,34.0,41.0,
충청남도,당진시,생활서비스,세탁/가사서비스,21.0,10.0,10.0,37.0,84.0,
충청남도,당진시,생활서비스,대중목욕탕/휴게,2.0,0.0,1.0,6.0,13.0,
충청남도,당진시,생활서비스,기타서비스업,0.0,0.0,5.0,2.0,4.0,
충청남도,당진시,생활서비스,대행업,0.0,0.0,0.0,0.0,2.0,
충청남도,당진시,생활서비스,주택수리,3.0,0.0,0.0,10.0,28.0,
충청남도,당진시,생활서비스,행사/이벤트,1.0,0.0,0.0,1.0,2.0,
충청남도,당진시,생활서비스,물품기기대여,0.0,0.0,0.0,4.0,16.0,
충청남도,당진시,생활서비스,운송/배달/택배,15.0,2.0,10.0,28.0,105.0,
충청남도,당진시,생활서비스,사진,2.0,1.0,2.0,6.0,11.0,
충청남도,당진시,생활서비스,예식/의례/관혼상제,2.0,2.0,0.0,1.0,2.0,
